6.485332634538843,5.60754817601676
1.4590601030713821,4.377945584156931
5.44837924921267,3.3748268587981927
5.3040719554576645,1.7835849099007774
8.31525454503027,3.9595871305412094
1.000151764494807,11.000099182510946
7.000430896213121,2.433904467983688
2.0522244383583823,12.960501246052322
11.412210686318325,6.430817766585956
6.048692588404517,4.621479174988742
6.97889550279981,0.734974750876623
5.698885386035214,7.283347077863314
6.363583055330192,2.718300164332085
9.00042309660988,3.000088807924524
8.550408570275325,8.66660299972128
3.0516027396806606,0.3644246354859911
7.433662865828972,3.4202451899839508
9.397534571314505,4.0593895104701065
4.000372659802705,10.999993730620279
7.123149146837406,7.09919873297589
11.00040908821075,8.000071215279718
10.000077209695055,12.000014512620751
13.000076284217283,12.000037562873148
10.402106759890652,4.936982910600772
8.000391065586294,6.000074911977573
11.00040614418566,2.0000783775870996
8.000387151381723,1.0000880377180899
6.000375710895588,1.000065417333862
13.00040667983039,5.000086446202663
13.000400630562593,8.000085593012695
6.620989900712295,13.408000662665076
11.000412651910608,4.000067425734321
8.99680505352053,6.1044499959854495
7.3337472080763515,5.559831620512536
