 2.957703320663704e-07, -2.8180485855339285e-09, 4.5706435207966154e-05, -3.236576984026378e-07, 4.4039702, 3.2416964, -0.6232976105492241 
 3.0205319782935696e-06, -1.5982163784124352e-08, 0.0002539274986812461, -1.0214307753133393e-06, 4.4039845, 3.2417223, -0.546840637803834 
 1.274673783285956e-05, -4.6779127578020507e-08, 0.0007525806095566226, -2.0496256120028456e-06, 4.4040446, 3.2418377, -0.546843792363424 
 3.659599101330237e-05, -1.0026956114053231e-07, 0.0016648873571428085, -3.2594006156303944e-06, 4.404179, 3.2421117, -0.546853249985838 
 8.398234444104009e-05, -1.788332891798851e-07, 0.0030958189277150963, -4.528935361270925e-06, 4.404409, 3.2426102, -0.5468712633333319 
 0.00016618453817938657, -2.817652939342548e-07, 0.005128606352016373, -5.676365304571495e-06, 4.4047437, 3.2433858, -0.5468988206964266 
 0.0002959274649278882, -4.05723882362169e-07, 0.007824888704555883, -6.6370174419441506e-06, 4.4051785, 3.2444794, -0.5469356678854145 
 0.000486914972562802, -5.460872021936401e-07, 0.011222774430568322, -7.30423779399826e-06, 4.4056997, 3.2459183, -0.5469806962419531 
 0.0007534173013054589, -6.959802800500811e-07, 0.015341853866823381, -7.615554074066254e-06, 4.4062843, 3.2477152, -0.5470318013748453 
 0.0011098655546010019, -8.484358974765345e-07, 0.020179459529239118, -7.5597372153918855e-06, 4.4061546, 3.2497978, -0.5470160718892393 
 0.0015704608483447426, -9.949381283260203e-07, 0.025717432529208124, -7.0423414397330185e-06, 4.4056892, 3.2521987, -0.5469804373359348 
 0.0021486792720759812, -1.3476143569664184e-06, 0.031892120080553595, -3.541972920902197e-05, 4.405022, 3.2549179, -0.546927497847472 
 0.0028589957636350263, 2.658026843977939e-06, 0.0390174995524228, 0.0007081198693116941, 4.4041395, 3.2579226, -0.5468472403408607 
 0.003730858386280079, 5.096208378808833e-05, 0.04815657664482921, 0.004703639113104897, 4.4023747, 3.2611423, -0.5466168830158458 
 0.004522895811508748, 0.0001718388976051971, 0.057267529222003795, 0.011674534922276396, 4.3977118, 3.264405, -0.5464763396452493 
 0.0058355089920416395, 0.000570693512126829, 0.07425940716801913, 0.029186039683478316, 4.390801, 3.2668145, -0.5449501170706631 
 0.007465792627015292, 0.001386986360891825, 0.09742090584473562, 0.05732456674558163, 4.3746076, 3.2700336, -0.5429057900974573 
 0.00961728107649481, 0.002865349238197945, 0.12892315562701098, 0.09841972869233212, 4.349586, 3.2732348, -0.5395108374170644 
 0.012462440349476231, 0.005263214642340577, 0.170167019683747, 0.15352900954615206, 4.3197813, 3.2789235, -0.5352673284078983 
 0.016199668677957343, 0.008853757466749677, 0.2224197415764735, 0.22323873595423785, 4.291821, 3.2868834, -0.5305823124137532 
 0.021046679429295837, 0.013914124381273197, 0.2864804953051942, 0.30743051875843425, 4.2638283, 3.2801323, -0.5242906354176083 
 0.027232888972436652, 0.020713731215607344, 0.36275297059455036, 0.4054067043518007, 4.2457294, 3.2775915, -0.5182071573775406 
 0.034989550144012296, 0.029502172717071482, 0.45110113839271004, 0.5158645121646017, 4.2434163, 3.2813945, -0.5130776617499562 
 0.04454172846062603, 0.04049978405873211, 0.5509923185375715, 0.6370223738499852, 4.2456546, 3.2830527, -0.507670432078528 
 0.05609854995410495, 0.053887480432026, 0.661338030119964, 0.766577155948084, 4.3498664, 3.3225129, -0.5135206475060264 
 0.08148639643343934, 0.08321099369131071, 0.8754595919403854, 1.005983930155603, 4.454103, 3.362582, -0.4821553762662406 
 0.10253891833909534, 0.10725355465102905, 1.033154170444265, 1.1728634151110708, 4.6222615, 3.395213, -0.5117567116054437 
 0.12360713703013403, 0.131003919591579, 1.1782116720200164, 1.3197183720478969, 4.7681875, 3.4016144, -0.5238596939933563 
 0.14884622697001343, 0.15903158072351606, 1.3389755551015263, 1.4753076955273396, 4.9064565, 3.4059417, -0.523372263328877 
 0.1773795127812826, 0.19016610054064223, 1.5070536122132507, 1.6300870213426202, 5.0608716, 3.4156256, -0.5278247852479115 
 0.20766361029315827, 0.2225913891502114, 1.6730506524573456, 1.7750811457535403, 5.2166724, 3.4215796, -0.536801243178624 
 0.2411652988096242, 0.2577457624117827, 1.845447027543144, 1.917371653491681, 5.3664584, 3.4134698, -0.5404948108149972 
 0.2780054978757151, 0.2955676539009088, 2.0240507062812814, 2.0558387070002397, 5.5229855, 3.4110177, -0.5451439555404666 
 0.3182953625934684, 0.3359697829498752, 2.208148430298899, 2.189012918696025, 5.6865554, 3.4131641, -0.550765599631706 
 0.36213214367254265, 0.3788386324858083, 2.397047414523695, 2.315658766112578, 5.853458, 3.4204354, -0.5570756581186502 
 0.4096020160592084, 0.4240414438504435, 2.5902917545763042, 2.434984988535698, 6.0227757, 3.4345062, -0.5640952258918313 
 0.46078458941902084, 0.4714348977792549, 2.787590997922364, 2.5466135085556822, 6.186035, 3.453153, -0.5708661777260569 
 0.5157522324281932, 0.5208699657153074, 2.9884258858022306, 2.650278776315091, 6.3317285, 3.4729323, -0.5761674910511221 
 0.574563007615383, 0.5721931455456453, 3.1918318711792666, 2.745777297433757, 6.476692, 3.4971945, -0.5819950217610629 
 0.6372576729991962, 0.6252498422515985, 3.3970632159305207, 2.8332253056641745, 6.621233, 3.5228617, -0.588018703937435 
 0.7038660807011896, 0.6798909949547559, 3.6036639699254516, 2.913047040045331, 6.7626405, 3.5530171, -0.5941783340846492 
 0.7744090211593925, 0.7359764757564856, 3.81105694837249, 2.985709453967905, 6.909167, 3.5914521, -0.601490160434124 
